InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Country_encoded
536821,21094,SET/6 RED SPOTTY PAPER PLATES,-0.14364637374059963,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.2315971786283484,21
536821,22651,GENTLEMAN SHIRT REPAIR KIT ,-0.12111963549693759,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.22011259680507486,21
536821,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,-0.21122658847158574,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.26605092409816905,21
536821,22652,TRAVEL SEWING KIT,-0.2562800649589098,12/2/2010 17:17,-0.2949457177529298,17757.0,United Kingdom,-0.27821106955810576,21
536821,21217,RED RETROSPOT ROUND CAKE TINS,-0.2562800649589098,12/2/2010 17:17,1.3632192849048452,17757.0,United Kingdom,-0.16606750587202287,21
536821,22502,PICNIC BASKET WICKER SMALL,-0.21122658847158574,12/2/2010 17:17,0.5641036209733875,17757.0,United Kingdom,-0.059328451279245166,21
536821,22430,ENAMEL WATERING CAN CREAM,-0.2562800649589098,12/2/2010 17:17,0.364324704990523,17757.0,United Kingdom,-0.23362386953833786,21
536821,21429,RED GINGHAM ROSE JEWELLERY BOX,-0.2562800649589098,12/2/2010 17:17,-0.2949457177529298,17757.0,United Kingdom,-0.27821106955810576,21
536821,22666,RECIPE BOX PANTRY YELLOW DESIGN,-0.1886998502279237,12/2/2010 17:17,-0.03523312697520594,17757.0,United Kingdom,-0.1410716513154863,21
536821,22667,RECIPE BOX RETROSPOT ,-0.1886998502279237,12/2/2010 17:17,-0.03523312697520594,17757.0,United Kingdom,-0.1410716513154863,21
536821,21034,REX CASH+CARRY JUMBO SHOPPER,-0.23375332671524776,12/2/2010 17:17,-0.4347909589409349,17757.0,United Kingdom,-0.27483325137479,21
536821,22425,ENAMEL COLANDER CREAM,-0.23375332671524776,12/2/2010 17:17,0.364324704990523,17757.0,United Kingdom,-0.166743069508686,21
536821,21086,SET/6 RED SPOTTY PAPER CUPS,-0.14364637374059963,12/2/2010 17:17,-0.4947246337357943,17757.0,United Kingdom,-0.247810705908264,21
536821,21240,BLUE POLKADOT CUP,-0.09859289725327557,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.20862801498180128,21
536821,21239,PINK  POLKADOT CUP,-0.09859289725327557,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.20862801498180128,21
536821,21238,RED RETROSPOT CUP,-0.16617311198426166,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.24308176045162194,21
536821,22617,BAKING SET SPACEBOY DESIGN,-0.2562800649589098,12/2/2010 17:17,0.364324704990523,17757.0,United Kingdom,-0.23362386953833786,21
536821,22083,PAPER CHAIN KIT RETROSPOT,-0.14364637374059963,12/2/2010 17:17,-0.03523312697520594,17757.0,United Kingdom,-0.0613551421892346,21
536821,22197,SMALL POPCORN HOLDER,-0.16617311198426166,12/2/2010 17:17,-0.4547688505392214,17757.0,United Kingdom,-0.24308176045162194,21
536821,22631,CIRCUS PARADE LUNCH BOX ,-0.2562800649589098,12/2/2010 17:17,-0.23501204295807046,17757.0,United Kingdom,-0.2741576877381268,21
536823,22508,DOORSTOP RETROSPOT HEART,-0.1886998502279237,12/2/2010 17:22,0.1245900058110856,13011.0,United Kingdom,-0.09783557856904473,21
536823,82494L,WOODEN FRAME ANTIQUE WHITE ,-0.14364637374059963,12/2/2010 17:22,-0.03523312697520594,13011.0,United Kingdom,-0.0613551421892346,21
536823,85014A,BLACK/BLUE POLKADOT UMBRELLA,-0.21122658847158574,12/2/2010 17:22,0.5641036209733875,13011.0,United Kingdom,-0.059328451279245166,21
536824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.325471315783354,12/2/2010 17:24,-0.11514469336835181,13798.0,United Kingdom,5.212094605603313,21
536830,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,64.59819933854409,12/2/2010 17:38,-0.5886207242477406,16754.0,United Kingdom,6.703739115355547,21
536830,21915,RED  HARMONICA IN BOX ,31.258626737924278,12/2/2010 17:38,-0.4128152781828198,16754.0,United Kingdom,19.7502240665943,21
536831,84880,WHITE WIRE EGG HOLDER,-0.008485944278627418,12/2/2010 17:40,0.364324704990523,16029.0,United Kingdom,0.5020649307878324,21
536831,22207,FRYING PAN UNION FLAG,0.8024766324932058,12/2/2010 17:40,0.1245900058110856,16029.0,United Kingdom,2.13152442241935,21
536831,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.9738670211636316,12/2/2010 17:40,-0.2949457177529298,16029.0,United Kingdom,1.9288553314204047,21
536831,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1.9738670211636316,12/2/2010 17:40,-0.2949457177529298,16029.0,United Kingdom,1.9288553314204047,21
536832,21927,BLUE/CREAM STRIPE CUSHION COVER ,0.261834914645317,12/2/2010 17:41,-0.3748572841460756,16634.0,United Kingdom,0.10483351242990022,21
536832,21925,UNION STRIPE CUSHION COVER ,-0.008485944278627418,12/2/2010 17:41,-0.3748572841460756,16634.0,United Kingdom,-0.09783557856904473,21
536832,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-0.1886998502279237,12/2/2010 17:41,0.024700547819653366,16634.0,United Kingdom,-0.12485812403557073,21
536832,21733,RED HANGING HEART T-LIGHT HOLDER,-0.14364637374059963,12/2/2010 17:41,-0.03523312697520594,16634.0,United Kingdom,-0.0613551421892346,21
536832,22763,KEY CABINET MA CAMPAGNE,-0.23375332671524776,12/2/2010 17:41,1.3632192849048452,16634.0,United Kingdom,-0.031630342176056064,21
536832,22863,SOAP DISH BROCANTE,-0.14364637374059963,12/2/2010 17:41,-0.03523312697520594,16634.0,United Kingdom,-0.0613551421892346,21
536832,84406B,CREAM CUPID HEARTS COAT HANGER,-0.09859289725327557,12/2/2010 17:41,0.024700547819653366,16634.0,United Kingdom,0.050788421496848236,21
536832,85066,CREAM SWEETHEART MINI CHEST,-0.23375332671524776,12/2/2010 17:41,1.922600249656866,16634.0,United Kingdom,0.04403278513021674,21
536833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-0.14364637374059963,12/2/2010 17:48,-0.03523312697520594,18239.0,United Kingdom,-0.0613551421892346,21
536833,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,20749,ASSORTED COLOUR MINI CASES,-0.23375332671524776,12/2/2010 17:48,0.9636614529391164,18239.0,United Kingdom,-0.08567543310910802,21
536833,15060B,FAIRY CAKE DESIGN UMBRELLA,-0.1886998502279237,12/2/2010 17:48,0.1245900058110856,18239.0,United Kingdom,-0.09783557856904473,21
536833,85014B,RED RETROSPOT UMBRELLA,-0.21122658847158574,12/2/2010 17:48,0.5641036209733875,18239.0,United Kingdom,-0.059328451279245166,21
536833,22464,HANGING METAL HEART LANTERN,-0.008485944278627418,12/2/2010 17:48,-0.2949457177529298,18239.0,United Kingdom,-0.032981469449382385,21
536833,22465,HANGING METAL STAR LANTERN,-0.008485944278627418,12/2/2010 17:48,-0.2949457177529298,18239.0,United Kingdom,-0.032981469449382385,21
536833,22785,SQUARECUSHION COVER PINK UNION FLAG,-0.1886998502279237,12/2/2010 17:48,0.7239267537596791,18239.0,United Kingdom,0.06429969423011123,21
536833,71053,WHITE METAL LANTERN,-0.1886998502279237,12/2/2010 17:48,0.1245900058110856,18239.0,United Kingdom,-0.09783557856904473,21
536833,22969,HOMEMADE JAM SCENTED CANDLES,-0.008485944278627418,12/2/2010 17:48,-0.3349015009495027,18239.0,United Kingdom,-0.06540852400921356,21
536833,22810,SET OF 6 T-LIGHTS SNOWMEN,-0.14364637374059963,12/2/2010 17:48,-0.03523312697520594,18239.0,United Kingdom,-0.0613551421892346,21
536833,22186,RED STAR CARD HOLDER,-0.14364637374059963,12/2/2010 17:48,-0.03523312697520594,18239.0,United Kingdom,-0.0613551421892346,21
536833,22187,GREEN CHRISTMAS TREE CARD HOLDER,-0.1886998502279237,12/2/2010 17:48,0.22447946380251785,18239.0,United Kingdom,-0.07081303310251874,21
536833,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-0.14364637374059963,12/2/2010 17:48,-0.20504520556064076,18239.0,United Kingdom,-0.1302626331288759,21
536833,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-0.14364637374059963,12/2/2010 17:48,-0.20504520556064076,18239.0,United Kingdom,-0.1302626331288759,21
536833,22121,NOEL WOODEN BLOCK LETTERS ,-0.21122658847158574,12/2/2010 17:48,0.5641036209733875,18239.0,United Kingdom,-0.059328451279245166,21
536833,21364,PEACE SMALL WOOD LETTERS,-0.23375332671524776,12/2/2010 17:48,0.7239267537596791,18239.0,United Kingdom,-0.11810248766893923,21
536833,22573,STAR WOODEN CHRISTMAS DECORATION,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,22576,SWALLOW WOODEN CHRISTMAS DECORATION,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,22593,CHRISTMAS GINGHAM STAR,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,22595,CHRISTMAS GINGHAM HEART,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,35961,FOLKART ZINC HEART CHRISTMAS DEC,-0.008485944278627418,12/2/2010 17:48,-0.4547688505392214,18239.0,United Kingdom,-0.16268968768870712,21
536833,22334,DINOSAUR PARTY BAG + STICKER SET,-0.09859289725327557,12/2/2010 17:48,-0.2949457177529298,18239.0,United Kingdom,-0.12215586948891813,21
536833,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-0.14364637374059963,12/2/2010 17:48,-0.03523312697520594,18239.0,United Kingdom,-0.0613551421892346,21
536833,22065,CHRISTMAS PUDDING TRINKET POT ,-0.008485944278627418,12/2/2010 17:48,-0.3349015009495027,18239.0,United Kingdom,-0.06540852400921356,21
536833,21349,IVY HEART WREATH,-0.23375332671524776,12/2/2010 17:48,0.7239267537596791,18239.0,United Kingdom,-0.11810248766893923,21
536833,21352,EUCALYPTUS & PINECONE  WREATH,-0.23375332671524776,12/2/2010 17:48,0.7239267537596791,18239.0,United Kingdom,-0.11810248766893923,21
536833,21621,VINTAGE UNION JACK BUNTING,-0.23375332671524776,12/2/2010 17:48,1.0735398567296919,18239.0,United Kingdom,-0.07081303310251874,21
536834,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",-0.008485944278627418,12/2/2010 17:51,-0.03523312697520594,14576.0,United Kingdom,0.17779438518952048,21
536835,22655,VINTAGE RED KITCHEN CABINET,-0.2562800649589098,12/2/2010 18:06,58.31019928582037,13145.0,United Kingdom,3.685320786744594,21
536836,21231,SWEETHEART CERAMIC TRINKET BOX,0.17172796167066887,12/2/2010 18:08,-0.3748572841460756,18168.0,United Kingdom,0.03727714876358524,21
536836,21232,STRAWBERRY CERAMIC TRINKET BOX,0.17172796167066887,12/2/2010 18:08,-0.3748572841460756,18168.0,United Kingdom,0.03727714876358524,21
536836,22060,LARGE CAKE STAND HANGING HEARTS,-0.23375332671524776,12/2/2010 18:08,1.3632192849048452,18168.0,United Kingdom,-0.031630342176056064,21
536836,37449,CERAMIC CAKE STAND + HANGING CAKES,-0.23375332671524776,12/2/2010 18:08,1.3632192849048452,18168.0,United Kingdom,-0.031630342176056064,21
536836,22061,LARGE CAKE STAND  HANGING STRAWBERY,-0.23375332671524776,12/2/2010 18:08,1.3632192849048452,18168.0,United Kingdom,-0.031630342176056064,21
536836,21843,RED RETROSPOT CAKE STAND,-0.23375332671524776,12/2/2010 18:08,1.5629982008877097,18168.0,United Kingdom,-0.00460779670953007,21
536836,21531,RED RETROSPOT SUGAR JAM BOWL,-0.23375332671524776,12/2/2010 18:08,-0.11514469336835181,18168.0,United Kingdom,-0.2315971786283484,21
536836,21539,RED RETROSPOT BUTTER DISH,-0.21122658847158574,12/2/2010 18:08,0.364324704990523,18168.0,United Kingdom,-0.09986226947903416,21
536836,22198,LARGE POPCORN HOLDER ,-0.23375332671524776,12/2/2010 18:08,-0.2949457177529298,18168.0,United Kingdom,-0.25591746954822175,21
536836,22197,SMALL POPCORN HOLDER,-0.23375332671524776,12/2/2010 18:08,-0.4547688505392214,18168.0,United Kingdom,-0.2775355059214426,21
536836,22633,HAND WARMER UNION JACK,-0.1886998502279237,12/2/2010 18:08,-0.20504520556064076,18168.0,United Kingdom,-0.1870099786085805,21
536836,22180,RETROSPOT LAMP,-0.2562800649589098,12/2/2010 18:08,1.3632192849048452,18168.0,United Kingdom,-0.16606750587202287,21
536836,21218,RED SPOTTY BISCUIT TIN,-0.23375332671524776,12/2/2010 18:08,0.1245900058110856,18168.0,United Kingdom,-0.1991701240685172,21
536836,21155,RED RETROSPOT PEG BAG,-0.2562800649589098,12/2/2010 18:08,-0.20504520556064076,18168.0,United Kingdom,-0.27213099682813735,21
536836,21039,RED RETROSPOT SHOPPING BAG,-0.2562800649589098,12/2/2010 18:08,-0.11514469336835181,18168.0,United Kingdom,-0.26605092409816905,21
536836,21157,RED RETROSPOT WASHBAG,-0.2562800649589098,12/2/2010 18:08,-0.20504520556064076,18168.0,United Kingdom,-0.27213099682813735,21
536836,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-0.2562800649589098,12/2/2010 18:08,-0.03523312697520594,18168.0,United Kingdom,-0.26064641500486385,21
536836,21154,RED RETROSPOT OVEN GLOVE ,-0.2562800649589098,12/2/2010 18:08,-0.3748572841460756,18168.0,United Kingdom,-0.2836155786514109,21
536836,21154,RED RETROSPOT OVEN GLOVE ,-0.23375332671524776,12/2/2010 18:08,-0.3748572841460756,18168.0,United Kingdom,-0.2667264877348322,21
536836,21035,SET/2 RED RETROSPOT TEA TOWELS ,-0.2562800649589098,12/2/2010 18:08,-0.03523312697520594,18168.0,United Kingdom,-0.26064641500486385,21
536836,47570B,TEA TIME TABLE CLOTH,-0.2562800649589098,12/2/2010 18:08,1.5030645260928506,18168.0,United Kingdom,-0.15660961495873876,21
536836,47567B,TEA TIME KITCHEN APRON,-0.23375332671524776,12/2/2010 18:08,0.5641036209733875,18168.0,United Kingdom,-0.13972052404216,21
536836,47559B,TEA TIME OVEN GLOVE,-0.14364637374059963,12/2/2010 18:08,-0.3748572841460756,18168.0,United Kingdom,-0.1991701240685172,21
536836,22193,RED DINER WALL CLOCK,-0.2562800649589098,12/2/2010 18:08,1.0735398567296919,18168.0,United Kingdom,-0.1856588513352542,21
536836,22649,STRAWBERRY FAIRY CAKE TEAPOT,-0.2562800649589098,12/2/2010 18:08,0.364324704990523,18168.0,United Kingdom,-0.23362386953833786,21
536836,16156S,WRAP PINK FAIRY CAKES ,0.284361652888979,12/2/2010 18:08,-0.5406737844118531,18168.0,United Kingdom,-0.1586363058687282,21
536836,16161P,WRAP ENGLISH ROSE ,0.284361652888979,12/2/2010 18:08,-0.5406737844118531,18168.0,United Kingdom,-0.1586363058687282,21
536837,82486,WOOD S/3 CABINET ANT WHITE FINISH,-0.23375332671524776,12/2/2010 18:15,0.9636614529391164,14395.0,United Kingdom,-0.08567543310910802,21
536837,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-0.1886998502279237,12/2/2010 18:15,0.5641036209733875,14395.0,United Kingdom,0.02106362148366965,21
536837,82482,WOODEN PICTURE FRAME WHITE FINISH,-0.14364637374059963,12/2/2010 18:15,-0.11514469336835181,14395.0,United Kingdom,-0.09378219674906585,21
536837,21754,HOME BUILDING BLOCK WORD,-0.21122658847158574,12/2/2010 18:15,0.5641036209733875,14395.0,United Kingdom,-0.059328451279245166,21
536837,21755,LOVE BUILDING BLOCK WORD,-0.21122658847158574,12/2/2010 18:15,0.5641036209733875,14395.0,United Kingdom,-0.059328451279245166,21
536837,82494L,WOODEN FRAME ANTIQUE WHITE ,-0.1886998502279237,12/2/2010 18:15,-0.03523312697520594,14395.0,United Kingdom,-0.1410716513154863,21
536837,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-0.23375332671524776,12/2/2010 18:15,1.0735398567296919,14395.0,United Kingdom,-0.07081303310251874,21
536837,16161M,WRAP  PINK FLOCK,0.284361652888979,12/2/2010 18:15,-0.5406737844118531,14395.0,United Kingdom,-0.1586363058687282,21
536837,22112,CHOCOLATE HOT WATER BOTTLE,-0.12111963549693759,12/2/2010 18:15,0.364324704990523,14395.0,United Kingdom,0.16766093063957313,21
536837,21980,PACK OF 12 RED RETROSPOT TISSUES ,-0.008485944278627418,12/2/2010 18:15,-0.5666450434896255,14395.0,United Kingdom,-0.25348544045623445,21
536837,21486,PINK HEART DOTS HOT WATER BOTTLE,-0.21122658847158574,12/2/2010 18:15,0.1245900058110856,14395.0,United Kingdom,-0.14850285131878097,21
536837,20972,PINK CREAM FELT CRAFT TRINKET BOX ,-0.14364637374059963,12/2/2010 18:15,-0.3748572841460756,14395.0,United Kingdom,-0.1991701240685172,21
536837,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-0.1886998502279237,12/2/2010 18:15,0.16454578900765854,14395.0,United Kingdom,-0.08702656038243432,21
536837,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-0.23375332671524776,12/2/2010 18:15,-0.20504520556064076,14395.0,United Kingdom,-0.2437573240882851,21
536837,22865,HAND WARMER OWL DESIGN,-0.2562800649589098,12/2/2010 18:15,-0.20504520556064076,14395.0,United Kingdom,-0.27213099682813735,21
536837,22633,HAND WARMER UNION JACK,-0.1886998502279237,12/2/2010 18:15,-0.20504520556064076,14395.0,United Kingdom,-0.1870099786085805,21
536837,22470,HEART OF WICKER LARGE,-0.21122658847158574,12/2/2010 18:15,-0.03523312697520594,14395.0,United Kingdom,-0.18092990587861213,21
536837,22632,HAND WARMER RED RETROSPOT,-0.1886998502279237,12/2/2010 18:15,-0.20504520556064076,14395.0,United Kingdom,-0.1870099786085805,21
536837,85049A,TRADITIONAL CHRISTMAS RIBBONS,-0.14364637374059963,12/2/2010 18:15,-0.3748572841460756,14395.0,United Kingdom,-0.1991701240685172,21
536837,20984,12 PENCILS TALL TUBE POSY,-0.16617311198426166,12/2/2010 18:15,-0.4547688505392214,14395.0,United Kingdom,-0.24308176045162194,21
536837,85214,TUB 24 PINK FLOWER PEGS,-0.2562800649589098,12/2/2010 18:15,-0.2949457177529298,14395.0,United Kingdom,-0.27821106955810576,21
536837,22804,CANDLEHOLDER PINK HANGING HEART,-0.23375332671524776,12/2/2010 18:15,-0.03523312697520594,14395.0,United Kingdom,-0.22078816044173802,21
536837,20981,12 PENCILS TALL TUBE WOODLAND,-0.16617311198426166,12/2/2010 18:15,-0.4547688505392214,14395.0,United Kingdom,-0.24308176045162194,21
536837,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-0.09859289725327557,12/2/2010 18:15,-0.03523312697520594,14395.0,United Kingdom,0.01836136693701706,21
536837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-0.23375332671524776,12/2/2010 18:15,-0.03523312697520594,14395.0,United Kingdom,-0.22078816044173802,21
536837,21499,BLUE POLKADOT WRAP,0.284361652888979,12/2/2010 18:15,-0.5406737844118531,14395.0,United Kingdom,-0.1586363058687282,21
536837,21500,PINK POLKADOT WRAP ,0.284361652888979,12/2/2010 18:15,-0.5406737844118531,14395.0,United Kingdom,-0.1586363058687282,21
536838,15036,ASSORTED COLOURS SILK FAN,0.261834914645317,12/2/2010 18:23,-0.47474674213750784,14865.0,United Kingdom,-0.05730176036925574,21
536838,72232,FENG SHUI PILLAR CANDLE,0.8024766324932058,12/2/2010 18:23,-0.586622935087912,14865.0,United Kingdom,-0.17728186224063114,21
536838,40016,CHINESE DRAGON PAPER LANTERNS,0.261834914645317,12/2/2010 18:23,-0.5406737844118531,14865.0,United Kingdom,-0.16431104041669867,21
536839,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6.208893810972094,12/2/2010 18:25,-0.5826273567682546,15093.0,United Kingdom,0.5166571053397563,21
536839,20685,DOORMAT RED RETROSPOT,-0.16617311198426166,12/2/2010 18:25,0.9636614529391164,15093.0,United Kingdom,0.23656842157921443,21
536839,21524,DOORMAT SPOTTY HOME SWEET HOME,-0.05353942076595149,12/2/2010 18:25,0.7239267537596791,15093.0,United Kingdom,0.6115062399272626,21
536839,21916,SET 12 RETRO WHITE CHALK STICKS,0.261834914645317,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.16431104041669867,21
536839,21508,VINTAGE KID DOLLY CARD ,-0.008485944278627418,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.23240785499234418,21
536839,22027,TEA PARTY BIRTHDAY CARD,-0.008485944278627418,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.23240785499234418,21
536839,22030,SWALLOWS GREETING CARD,0.5321557735692614,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.09621422584105319,21
536839,22029,SPACEBOY BIRTHDAY CARD,0.5321557735692614,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.09621422584105319,21
536839,21519,GIN & TONIC DIET GREETING CARD ,0.5321557735692614,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.09621422584105319,21
536839,21506,"FANCY FONT BIRTHDAY CARD, ",0.261834914645317,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.16431104041669867,21
536839,22023,EMPIRE BIRTHDAY CARD,0.261834914645317,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.16431104041669867,21
536839,21507,"ELEPHANT, BIRTHDAY CARD, ",0.5321557735692614,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.09621422584105319,21
536839,84247G,"DECOUPAGE,GREETING CARD,",0.8024766324932058,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.028117411265407663,21
536839,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,0.8024766324932058,12/2/2010 18:25,-0.5406737844118531,15093.0,United Kingdom,-0.028117411265407663,21
536839,84879,ASSORTED COLOUR BIRD ORNAMENT,1.8837600681889834,12/2/2010 18:25,-0.2869545611136152,15093.0,United Kingdom,1.891564218676599,21
536839,22585,PACK OF 6 BIRDY GIFT TAGS,2.9650435038847616,12/2/2010 18:25,-0.4128152781828198,15093.0,United Kingdom,1.7618560004372743,21
536840,22961,JAM MAKING SET PRINTED,-0.008485944278627418,12/2/2010 18:27,-0.3349015009495027,12738.0,Germany,-0.06540852400921356,9
536840,22962,JAM JAR WITH PINK LID,-0.008485944278627418,12/2/2010 18:27,-0.4547688505392214,12738.0,Germany,-0.16268968768870712,9
536840,22963,JAM JAR WITH GREEN LID,-0.008485944278627418,12/2/2010 18:27,-0.4547688505392214,12738.0,Germany,-0.16268968768870712,9
536840,22776,SWEETHEART CAKESTAND 3 TIER,-0.2562800649589098,12/2/2010 18:27,1.3632192849048452,12738.0,Germany,-0.16606750587202287,9
536840,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.261834914645317,12/2/2010 18:27,-0.5147025253340808,12738.0,Germany,-0.12215586948891811,9
536840,22077,6 RIBBONS RUSTIC CHARM,-0.008485944278627418,12/2/2010 18:27,-0.2949457177529298,12738.0,Germany,-0.032981469449382385,9
536840,22215,CAKE STAND WHITE TWO TIER LACE,-0.23375332671524776,12/2/2010 18:27,1.0735398567296919,12738.0,Germany,-0.07081303310251874,9
536840,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.261834914645317,12/2/2010 18:27,-0.5147025253340808,12738.0,Germany,-0.12215586948891811,9
536840,84991,60 TEATIME FAIRY CAKE CASES,0.261834914645317,12/2/2010 18:27,-0.5147025253340808,12738.0,Germany,-0.12215586948891811,9
536840,21212,PACK OF 72 RETROSPOT CAKE CASES,0.261834914645317,12/2/2010 18:27,-0.5147025253340808,12738.0,Germany,-0.12215586948891811,9
536840,POST,POSTAGE,-0.2562800649589098,12/2/2010 18:27,2.9714395585669044,12738.0,Germany,-0.05730176036925574,9
536841,22766,PHOTO FRAME CORNICE,-0.09859289725327557,12/2/2010 18:27,-0.03523312697520594,16150.0,United Kingdom,0.01836136693701706,21
536841,22768,FAMILY PHOTO FRAME CORNICE,-0.1886998502279237,12/2/2010 18:27,1.3632192849048452,16150.0,United Kingdom,0.23724398521587756,21
536841,21260,FIRST AID TIN,-0.14364637374059963,12/2/2010 18:27,0.024700547819653366,16150.0,United Kingdom,-0.03703485126936124,21
536841,22169,FAMILY ALBUM WHITE PICTURE FRAME,-0.23375332671524776,12/2/2010 18:27,1.0735398567296919,16150.0,United Kingdom,-0.07081303310251874,21
536841,84879,ASSORTED COLOUR BIRD ORNAMENT,-0.09859289725327557,12/2/2010 18:27,-0.2869545611136152,16150.0,United Kingdom,-0.11783226221427397,21
536841,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-0.23375332671524776,12/2/2010 18:27,1.0735398567296919,16150.0,United Kingdom,-0.07081303310251874,21
536841,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-0.1886998502279237,12/2/2010 18:27,0.7239267537596791,16150.0,United Kingdom,0.06429969423011123,21
536841,22470,HEART OF WICKER LARGE,-0.14364637374059963,12/2/2010 18:27,-0.03523312697520594,16150.0,United Kingdom,-0.0613551421892346,21
536841,22469,HEART OF WICKER SMALL,-0.008485944278627418,12/2/2010 18:27,-0.2949457177529298,16150.0,United Kingdom,-0.032981469449382385,21
536841,22969,HOMEMADE JAM SCENTED CANDLES,-0.008485944278627418,12/2/2010 18:27,-0.3349015009495027,16150.0,United Kingdom,-0.06540852400921356,21
536841,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,-0.008485944278627418,12/2/2010 18:27,-0.3748572841460756,16150.0,United Kingdom,-0.09783557856904473,21
536841,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,-0.008485944278627418,12/2/2010 18:27,-0.3748572841460756,16150.0,United Kingdom,-0.09783557856904473,21
536841,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,-0.008485944278627418,12/2/2010 18:27,-0.3748572841460756,16150.0,United Kingdom,-0.09783557856904473,21
536841,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,-0.1886998502279237,12/2/2010 18:27,0.22447946380251785,16150.0,United Kingdom,-0.07081303310251874,21
536841,21429,RED GINGHAM ROSE JEWELLERY BOX,-0.09859289725327557,12/2/2010 18:27,-0.2949457177529298,16150.0,United Kingdom,-0.12215586948891813,21
536841,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-0.1886998502279237,12/2/2010 18:27,0.1245900058110856,16150.0,United Kingdom,-0.09783557856904473,21
536841,22077,6 RIBBONS RUSTIC CHARM,-0.008485944278627418,12/2/2010 18:27,-0.2949457177529298,16150.0,United Kingdom,-0.032981469449382385,21
536841,22356,CHARLOTTE BAG PINK POLKADOT,-0.05353942076595149,12/2/2010 18:27,-0.4547688505392214,16150.0,United Kingdom,-0.1856588513352542,21
536841,20724,RED RETROSPOT CHARLOTTE BAG,-0.05353942076595149,12/2/2010 18:27,-0.4547688505392214,16150.0,United Kingdom,-0.1856588513352542,21
536841,22759,SET OF 3 NOTEBOOKS IN PARCEL,-0.008485944278627418,12/2/2010 18:27,-0.2949457177529298,16150.0,United Kingdom,-0.032981469449382385,21
